School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,State Course Code,State Course Name,Advanced Course Type,Subject,Course Enrollment,Course Completers,Number Tested,Students With Qualifying Score
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,65,62,62,45
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,16,15,15,14
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,230170,AP Seminar,Advanced Placement,English/Language Arts,12,10,10,9
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,270510,AP Precalculus,Advanced Placement,Mathematics,16,15,15,14
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,270513,AP Calculus AB,Advanced Placement,Mathematics,13,12,11,11
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,270604,AP Statistics,Advanced Placement,Mathematics,25,25,25,15
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,302646,AP Biology,Advanced Placement,Science,12,12,11,10
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,304526,AP Chemistry,Advanced Placement,Science,16,16,15,6
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,304622,AP Environmental Science,Advanced Placement,Science,21,21,19,13
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,450814,AP U.S. History,Advanced Placement,Social Studies,24,21,22,7
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,22,21,20,17
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,459902,AP Psychology,Advanced Placement,Social Studies,26,23,21,16
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,6,6,*,*
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,500721,AP Art History,Advanced Placement,Visual and Performing Arts,19,19,17,13
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,All Enrollments,362,345,269,194
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,Mathematics,54,52,51,40
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,Science,49,49,45,29
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,Social Studies,72,65,63,40
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,English/Language Arts,93,87,87,68
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,Information Technology,8,6,4,3
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,Visual and Performing Arts,25,25,17,13
20242025,010,BOYD,012,Ashland Independent,,All Schools,012000,,2100150,KEDC,903,,N/A,ALL,ALL,World Languages,3,3,*,*
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,,Advanced Placement,Advanced Placement,All Enrollments,362,345,269,194
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,8,6,4,3
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,160430,AP French Language and Culture,Advanced Placement,World Languages,*,*,*,*
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,*,*,*,*
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,65,62,62,45
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,16,15,15,14
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,230170,AP Seminar,Advanced Placement,English/Language Arts,12,10,10,9
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,270510,AP Precalculus,Advanced Placement,Mathematics,16,15,15,14
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,13,12,11,11
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,270604,AP Statistics,Advanced Placement,Mathematics,25,25,25,15
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,302646,AP Biology,Advanced Placement,Science,12,12,11,10
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,304526,AP Chemistry,Advanced Placement,Science,16,16,15,6
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,304622,AP Environmental Science,Advanced Placement,Science,21,21,19,13
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,450814,AP U.S. History,Advanced Placement,Social Studies,24,21,22,7
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,22,21,20,17
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,459902,AP Psychology,Advanced Placement,Social Studies,26,23,21,16
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,6,6,*,*
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,500721,AP Art History,Advanced Placement,Visual and Performing Arts,19,19,17,13
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,All Enrollments,362,345,269,194
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,Mathematics,54,52,51,40
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,Science,49,49,45,29
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,Social Studies,72,65,63,40
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,English/Language Arts,93,87,87,68
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,Information Technology,8,6,4,3
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,Visual and Performing Arts,25,25,17,13
20242025,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000000,KEDC,903,A1,N/A,ALL,ALL,World Languages,3,3,*,*
20242025,004,BALLARD,015,Ballard County,,All Schools,015000,,2100210,WKEC,908,,,Advanced Placement,Advanced Placement,All Enrollments,12,12,10,8
20242025,004,BALLARD,015,Ballard County,,All Schools,015000,,2100210,WKEC,908,,270604,AP Statistics,Advanced Placement,Mathematics,12,12,10,8
20242025,004,BALLARD,015,Ballard County,,All Schools,015000,,2100210,WKEC,908,,N/A,ALL,ALL,All Enrollments,12,12,10,8
20242025,004,BALLARD,015,Ballard County,,All Schools,015000,,2100210,WKEC,908,,N/A,ALL,ALL,Mathematics,12,12,10,8
20242025,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000000,WKEC,908,A1,,Advanced Placement,Advanced Placement,All Enrollments,12,12,10,8
20242025,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000000,WKEC,908,A1,270604,AP Statistics,Advanced Placement,Mathematics,12,12,10,8
20242025,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000000,WKEC,908,A1,N/A,ALL,ALL,All Enrollments,12,12,10,8
20242025,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000000,WKEC,908,A1,N/A,ALL,ALL,Mathematics,12,12,10,8
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,,Advanced Placement,Advanced Placement,All Enrollments,129,125,39,12
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,30,28,17,*
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,25,25,7,3
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,302646,AP Biology,Advanced Placement,Science,30,29,7,4
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,450814,AP U.S. History,Advanced Placement,Social Studies,26,25,3,*
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,18,18,5,4
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,N/A,ALL,ALL,All Enrollments,129,125,39,12
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,N/A,ALL,ALL,Science,30,29,7,4
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,N/A,ALL,ALL,Social Studies,44,43,8,5
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,N/A,ALL,ALL,English/Language Arts,25,25,7,3
20242025,061,KNOX,016,Barbourville Independent,,All Schools,016000,,2100240,SESC,907,,N/A,ALL,ALL,Information Technology,30,28,17,*
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,129,125,39,12
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,30,28,17,*
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,25,25,7,3
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,302646,AP Biology,Advanced Placement,Science,30,29,7,4
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,450814,AP U.S. History,Advanced Placement,Social Studies,26,25,3,*
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,18,18,5,4
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,129,125,39,12
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,N/A,ALL,ALL,Science,30,29,7,4
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,N/A,ALL,ALL,Social Studies,44,43,8,5
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,N/A,ALL,ALL,English/Language Arts,25,25,7,3
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,N/A,ALL,ALL,Information Technology,30,28,17,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,,Advanced Placement,Advanced Placement,All Enrollments,444,425,321,172
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,59,58,43,34
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,270513,AP Calculus AB,Advanced Placement,Mathematics,13,13,13,7
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,270514,AP Calculus BC,Advanced Placement,Mathematics,*,*,*,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,302646,AP Biology,Advanced Placement,Science,85,78,65,22
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,304526,AP Chemistry,Advanced Placement,Science,19,19,13,5
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,304622,AP Environmental Science,Advanced Placement,Science,49,44,31,11
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,304828,AP Physics 1,Advanced Placement,Science,11,11,11,11
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,450814,AP U.S. History,Advanced Placement,Social Studies,53,53,38,23
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,56,54,46,18
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,459902,AP Psychology,Advanced Placement,Social Studies,21,20,10,6
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,9,9,*,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,All Enrollments,444,425,321,172
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,Mathematics,14,14,14,8
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,Science,164,152,120,49
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,Social Studies,130,127,94,47
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,English/Language Arts,59,58,43,34
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,N/A,ALL,ALL,Visual and Performing Arts,9,9,*,*
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,,Advanced Placement,Advanced Placement,All Enrollments,444,425,321,172
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,59,58,43,34
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,13,13,13,7
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,270514,AP Calculus BC,Advanced Placement,Mathematics,*,*,*,*
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,302646,AP Biology,Advanced Placement,Science,85,78,65,22
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,304526,AP Chemistry,Advanced Placement,Science,19,19,13,5
