School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Advanced Course Type,Subject,Course Enrollment,Couse Completers,Students With Qualifying Score
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Arts & Humanities,25,25,25
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Business Education,6,6,6
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Health Science,57,33,33
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Industrial Education,54,39,38
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Information Technology,*,*,*
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Miscellaneous,5,5,5
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,8,8,8
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Natural Sciences,10,7,5
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Oral Communications,3,3,3
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,33,26,25
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,63,56,56
20242025,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024000000,SESC,907,A1,Dual Credit,Written Communications,68,62,57
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,All Enrollments,564,400,369
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Science,*,*,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Arts & Humanities,26,24,20
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Business Education,57,47,46
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Engineering and Technology Program Area,6,4,4
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Family & Consumer Sciences,58,51,51
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Health Science,149,49,45
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Industrial Education,19,14,13
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Information Technology,9,5,5
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Marketing Education,*,*,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Multiple Pathway Career and Technical Education,24,23,19
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Natural Sciences,28,25,19
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Oral Communications,19,12,12
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Quantitative Reasoning,41,36,32
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Social and Behavioral Sciences,42,33,31
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Visual and Performing Arts General,4,*,*
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,World Languages,28,24,23
20242025,090,NELSON,017,Bardstown Independent,,All Schools,017000,,2100270,CKEC,901,,Dual Credit,Written Communications,51,49,45
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,All Enrollments,564,400,369
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Science,*,*,*
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Arts & Humanities,26,24,20
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Business Education,57,47,46
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Engineering and Technology Program Area,6,4,4
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Family & Consumer Sciences,58,51,51
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Health Science,149,49,45
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Industrial Education,19,14,13
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Information Technology,9,5,5
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Marketing Education,*,*,*
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Multiple Pathway Career and Technical Education,24,23,19
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Natural Sciences,28,25,19
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Oral Communications,19,12,12
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Quantitative Reasoning,41,36,32
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Social and Behavioral Sciences,42,33,31
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Visual and Performing Arts General,4,*,*
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,World Languages,28,24,23
20242025,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000000,CKEC,901,A1,Dual Credit,Written Communications,51,49,45
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,All Enrollments,941,906,880
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Agricultural Education,26,26,26
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Arts & Humanities,50,50,49
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Business Education,80,75,73
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Family & Consumer Sciences,6,6,6
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Health Science,104,99,99
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Industrial Education,189,174,168
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Information Technology,*,*,*
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Marketing Education,19,19,19
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Multiple Pathway Career and Technical Education,19,19,19
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Natural Sciences,159,155,148
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Oral Communications,34,34,34
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Quantitative Reasoning,73,72,66
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Social and Behavioral Sciences,80,78,76
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,World Languages,31,30,30
20242025,005,BARREN,021,Barren County,,All Schools,021000,,2100300,GRREC,902,,Dual Credit,Written Communications,70,68,66
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,All Enrollments,44,44,44
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Arts & Humanities,10,10,10
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Business Education,*,*,*
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Natural Sciences,4,4,4
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Oral Communications,7,7,7
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Quantitative Reasoning,7,7,7
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Social and Behavioral Sciences,9,9,9
20242025,005,BARREN,021,Barren County,012,BAVEL,021012,005021012,210030000000,GRREC,902,A8,Dual Credit,Written Communications,6,6,6
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,All Enrollments,897,862,836
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Agricultural Education,26,26,26
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Arts & Humanities,40,40,39
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Business Education,79,74,72
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Family & Consumer Sciences,6,6,6
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Health Science,104,99,99
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Industrial Education,189,174,168
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Information Technology,*,*,*
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Marketing Education,19,19,19
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Multiple Pathway Career and Technical Education,19,19,19
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Natural Sciences,155,151,144
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Oral Communications,27,27,27
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Quantitative Reasoning,66,65,59
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Social and Behavioral Sciences,71,69,67
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,World Languages,31,30,30
20242025,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000000,GRREC,902,A1,Dual Credit,Written Communications,64,62,60
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,All Enrollments,412,386,362
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Agricultural Education,37,37,37
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Arts & Humanities,20,19,19
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Social Studies,*,*,*
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Business Education,55,52,45
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Health Science,3,3,3
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Industrial Education,31,28,25
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Multiple Pathway Career and Technical Education,11,8,7
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Natural Sciences,39,31,27
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Oral Communications,42,40,38
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Quantitative Reasoning,29,29,29
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Social and Behavioral Sciences,33,30,29
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,006,BATH,025,Bath County,,All Schools,025000,,2100330,KEDC,903,,Dual Credit,Written Communications,109,107,101
20242025,006,BATH,025,Bath County,012,Second Chance Academy,025012,006025012,210033000000,KEDC,903,A5,Dual Credit,All Enrollments,*,*,*
20242025,006,BATH,025,Bath County,012,Second Chance Academy,025012,006025012,210033000000,KEDC,903,A5,Dual Credit,Business Education,*,*,*
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,All Enrollments,411,385,361
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Agricultural Education,37,37,37
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Arts & Humanities,20,19,19
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Social Studies,*,*,*
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Business Education,54,51,44
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Health Science,3,3,3
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Industrial Education,31,28,25
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Multiple Pathway Career and Technical Education,11,8,7
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Natural Sciences,39,31,27
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Oral Communications,42,40,38
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Quantitative Reasoning,29,29,29
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Social and Behavioral Sciences,33,30,29
20242025,006,BATH,025,Bath County,040,Bath County High School,025040,006025040,210033000000,KEDC,903,A1,Dual Credit,Visual and Performing Arts General,*,*,*
